timestamp,PKLT_CD,PKLT_NM,liveCnt,remainCnt
2025-11-21 00:25:37,171721,세종로 공영주차장(시),162,1098
2025-11-21 00:25:37,171730,종묘주차장 공영주차장(시),496,821
2025-11-21 00:25:37,171900,훈련원공원 공영주차장(시),296,577
2025-11-21 00:25:37,172051,한강진역 공영주차장(시),27,147
2025-11-21 00:25:37,172065,용산주차빌딩 공영주차장(시),130,431
2025-11-21 00:25:37,172382,봉화산역(남) 공영주차장(시),0,85
2025-11-21 00:25:37,172605,우이동 공영주차장(시),0,82
2025-11-21 00:25:37,172844,마포유수지(시),190,313
2025-11-21 00:25:37,172935,웃우물 공영주차장(시),52,27
2025-11-21 00:25:37,172937,목동체비지 공영주차장(시),23,32
2025-11-21 00:25:37,172970,방화역(서) 공영주차장(시),50,19
2025-11-21 00:25:37,172971,방화역(동) 공영주차장(시),1662,0
2025-11-21 00:25:37,172979,개화산역 공영주차장(시),174,147
2025-11-21 00:25:37,173005,가양3동 공영주차장(시),193,0
2025-11-21 00:25:37,173047,가양역 공영주차장(시),41,38
2025-11-21 00:25:37,173424,일원역 공영주차장(시),24,43
2025-11-21 00:25:37,173452,사당노외 공영주차장(시),87,96
2025-11-21 00:25:37,173553,수서역북 공영주차장(시),194,367
2025-11-21 00:25:37,173646,신천유수지 공영주차장(시),37,155
2025-11-21 00:25:37,173752,복정역 공영주차장(시),59,303
2025-11-21 00:25:37,173828,남산한옥마을 공영주차장(시),2,14
2025-11-21 00:25:37,173831,도봉산 공영주차장(시),78,64
2025-11-21 00:25:37,173840,볕우물 공영주차장(시),83,13
2025-11-21 00:25:37,173867,천호역 공영주차장(시),567,864
2025-11-21 00:25:37,881056,목동노외 공영주차장(시),0,48
2025-11-21 00:25:37,1037932,구로디지털단지역 공영주차장(시),14,77
2025-11-21 00:25:37,1040225,논현로22길(시),37,60
2025-11-21 00:25:37,1051043,구파발역 공영주차장(시),243,156
2025-11-21 00:25:37,1163833,봉천복개3 공영주차장(시),31,0
2025-11-21 00:25:37,1167546,독산동 금천교 공영주차장(시),15,0
2025-11-21 00:25:37,1208601,청계2(북2) 공영주차장(시),4,0
2025-11-21 00:25:37,1210657,청계3(북1) 공영주차장(시),8,0
2025-11-21 00:25:37,1234305,가마산고가밑 공영주차장(시),17,0
2025-11-21 00:25:37,1235522,청계3(남) 공영주차장(시),0,1
2025-11-21 00:25:37,1235665,청계6(청평화) 공영주차장(시),3,0
2025-11-21 00:25:37,1236612,남대문 화물 공영주차장(시),0,1
2025-11-21 00:25:37,1247636,신설동 공영주차장(시),49,30
2025-11-21 00:25:37,1277144,영등포구청역 공영주차장(시),72,65
2025-11-21 00:25:37,1277145,잠실역 공영주차장(시),67,290
2025-11-21 00:25:37,1277146,장안2동 공영주차장(시),63,17
2025-11-21 00:25:37,1277157,해방촌노외 공영주차장(시),0,24
2025-11-21 00:25:37,1277160,당산노외 공영주차장(시),45,191
2025-11-21 00:25:37,1277163,명일파출소 공영주차장(시),8,3
2025-11-21 00:25:37,1366527,동작대교 공영주차장(시),50,38
2025-11-21 00:25:37,1366576,개화역 공영주차장(시),290,190
2025-11-21 00:25:37,1366590,신대방역 공영주차장(시),36,24
2025-11-21 00:25:37,1366593,구로디지털단지역(상) 공영주차장(시),23,8
2025-11-21 00:25:37,1366600,학여울 공영주차장(시),98,82
2025-11-21 00:25:37,1366602,일원터널 공영주차장(시),0,11
2025-11-21 00:25:37,1366624,창동역(서) 공영주차장(시),19,87
2025-11-21 00:25:37,1366903,석계역 공영주차장(시),25,45
2025-11-21 00:25:37,1367120,동구로 공영주차장(시),41,29
2025-11-21 00:25:37,1367264,적선동 주차장(시),5,23
2025-11-21 00:25:37,1367564,해군본부앞 공영주차장(시),9,0
2025-11-21 00:25:37,1367773,가산동 금천교 공영주차장(시),25,0
2025-11-21 00:25:37,1367792,당산고가밑 공영주차장(시),14,0
2025-11-21 00:25:37,1367804,을지로 공영주차장(시),57,0
2025-11-21 00:25:37,1368955,남산공원 소월로 관광버스전용 주차장(시),8,0
2025-11-21 00:25:37,1369476,탑골공원 관광버스전용 주차장(시),1,0
2025-11-21 00:25:37,1372454,대림노외 공영주차장(시),64,29
2025-11-21 00:25:37,1372873,도봉산역 공영주차장(시),69,289
2025-11-21 00:25:37,1384198,동대문 공영주차장(시),958,134
2025-11-21 00:25:37,1386536,서울글로벌센터 공영주차장(시),5,39
2025-11-21 00:25:37,1404936,천왕역 공영주차장(시),45,282
2025-11-21 00:25:37,1424461,DDP북측 마장로 관광버스전용 주차장(시),4,0
2025-11-21 00:25:37,1425816,동국제강 공영주차장(시),5,8
2025-11-21 00:25:37,1427633,DDP동측(양쪽) 관광버스전용 주차장(시),9,0
2025-11-21 00:25:37,1430035,남대문 초입 관광버스전용 주차장(시),3,0
2025-11-21 00:25:37,1430042,남대문 시장 관광버스전용 주차장(시),3,0
2025-11-21 00:25:37,1437917,영남 공영주차장(시),153,417
2025-11-21 00:25:37,1451364,청계7가 공영주차장(시),14,0
2025-11-21 00:25:37,1451370,동순라길(종묘) 관광버스전용 주차장(시),4,0
2025-11-21 00:25:37,1451938,청계1(북) 공영주차장(시),7,0
2025-11-21 00:25:37,1452019,청계5(북1) 공영주차장(시),9,0
2025-11-21 00:25:37,1452024,청계5(동호로_북) 공영주차장(시),4,0
2025-11-21 00:25:37,1452025,청계3(창경궁로_북1) 공영주차장(시),4,0
2025-11-21 00:25:37,1452219,청계2(돈화문로) 공영주차장(시),0,1
2025-11-21 00:25:37,1452263,사직로3 관광버스 주차허용 구간(시),0,1
2025-11-21 00:25:37,1452264,창의문로 관광버스 주차허용 구간(시),0,1
2025-11-21 00:25:37,1452323,사직로1 관광버스 주차허용 구간(시),0,1
